Time,User,Tweets
2022-04-26 08:16:15+00:00,Cherry50643014,@galaksi @NaughtyKid_NFT Bismillah
2022-04-26 08:16:09+00:00,Haniebigwinsvt,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:16:07+00:00,oogieqcity,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:16:05+00:00,masitohwinner,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:15:46+00:00,323jta,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:15:46+00:00,4y_41n13_bigwin,"@TheRylai @Ethermon_NFT done, bismillah https://t.co/vF0gqtHwbq"
2022-04-26 08:15:40+00:00,s1nglrty,@galaksi @NaughtyKid_NFT Udah
2022-04-26 08:15:39+00:00,skvysora,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:15:26+00:00,amorastroid,@Alexis_NFT 0x030c16Bf01D654bB66bb1F341228b986c88823C4
2022-04-26 08:15:21+00:00,Ferah1s,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:15:18+00:00,mari_umi,@eoswatchdogs @BaloneyCards @neftyblocks @WAX_io @garyvee @joelcomm @cheechandchong @tommychong @CheechMarin… https://t.co/V67FYqhnt3
2022-04-26 08:15:10+00:00,Khayuie,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:14:55+00:00,nanaziroh99,@ladyincrypto @DrewNFT4 @Willi_nft Bismillah https://t.co/TKgOG83U4m
2022-04-26 08:14:52+00:00,Bigwinalfatih,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:14:51+00:00,tomitomitomitoe,@brixjackstone @WcWaifu @catherpiee @alfredoboi777 @Dawbley @shaanprk @kyxro_o @nath7282 @Sharkanator1026 @Nxv_24… https://t.co/PEn7V0S8PS
2022-04-26 08:14:36+00:00,mifacan,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:14:28+00:00,nia_bigwinlagi,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:14:15+00:00,luckyme_cityxxx,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:14:08+00:00,prodningrina02,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:13:59+00:00,cutiekitty_snow,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:13:57+00:00,ainplustwoas,"RT @atysuu: #PentasEid Raya dan ketupat 

https://t.co/Z0igRekMUT https://t.co/6OOLGCRegJ"
2022-04-26 08:13:55+00:00,AnieRmadhn,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:13:49+00:00,HobaCuba,"@CryptoVishal1 @SaaR_nft kn1ri.wam @zohanlin
@JackieCCIE
@superbin
@EChen0619"
2022-04-26 08:13:37+00:00,amir_samavat_,@yasrebi_fatima @jf_nft Mesmerizing 😱
2022-04-26 08:13:27+00:00,yupiewon__,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:13:23+00:00,Meybigwin88,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:13:18+00:00,riennzani,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:13:16+00:00,rentau,"@Carl_eth_NFT 🤩🤩🙏🙏🙏

0xF39f024dF5fd510DA5bC6813DB80456bD8CF6CE2"
2022-04-26 08:13:13+00:00,fraportelli,@nickfabian_nft Gm man! ☀️
2022-04-26 08:13:12+00:00,Natalie77378186,@Nft_Kalkidan 0x8871F6f19A29CB57D63a54E2bbd1e44f1baeFe03
2022-04-26 08:13:11+00:00,Abiodunmercy02,"@egld4ever erd1f67xfkt0wyawyh4rfaeandf9vwcmsl380umszjmfdlpncw2txpuslec7kg

#NFT #NFTs #NFTGiveaway #Giveaway… https://t.co/4C2kPil7ru"
2022-04-26 08:13:03+00:00,HobaCuba,"@shubhairdrop1 @SaaR_nft kn1ri.wam 
@UryuuIshida14 
@SibirTayga 
@MrSanta33"
2022-04-26 08:12:56+00:00,kimjiseong09,"@byulcrong Walaupun males juga kalo hadiahnya nft
Tapi pengen gitu ngeliat TAN menang"
2022-04-26 08:12:56+00:00,missuchits,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:12:53+00:00,mitxel_uwphoto,"🌅 Sunset in Komodo  
📸🤿 #nftphotographer @mitxel_uwphoto 
https://t.co/hli0OAQS3F 
~
#nft #nftphotography #nfts… https://t.co/riLrHLwyPD"
2022-04-26 08:12:49+00:00,bigwinsepti27,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:12:46+00:00,RxGhURf1cHubJXO,"@neftyblocks @SaaR_nft @MrSanta33 
@BysovMaxim 

qxdhi.wam"
2022-04-26 08:12:22+00:00,0xPickaWin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:12:16+00:00,kyung_sinse,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:12:08+00:00,HobaCuba,"@neftyblocks @SaaR_nft kn1ri.wam @DeepikaXalxo3

@Apif44008590

@CryptoHindiO"
2022-04-26 08:12:05+00:00,strawbigwin19,"@TheRylai @Ethermon_NFT Bismillah Allahumma Sholli ala Sayyidina Muhammad 🤲
Yaallah semoga kau titipkan rezeki untu… https://t.co/mKvzBKf94P"
2022-04-26 08:11:54+00:00,Luck_cometTo_me,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:11:53+00:00,TopKmc,"@shelleymaeph @SaaR_nft @A3Topz @PParty31 @wasitphon42 

gtl2m.c.wam"
2022-04-26 08:11:49+00:00,ooock_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:11:42+00:00,budiutomori,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:11:36+00:00,amorastroid,@nft_cryptogang 0x030c16Bf01D654bB66bb1F341228b986c88823C4
2022-04-26 08:11:32+00:00,avebigwintoday,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:11:30+00:00,yuiwincityx,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:11:27+00:00,othiliae_nft,@DenUppi aya nu lewat sia .... https://t.co/h4jsrtWjVr
2022-04-26 08:11:23+00:00,jelasmenangan,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:11:23+00:00,michaelrur,@Alexis_NFT 0x0B4812C34Fd69563b75Ed658370AEA6D07F6cf13
2022-04-26 08:11:14+00:00,JeffMac66549535,"@NFT_Advisor @CryptoMafia420 0xca3a25a10ee44929d2aEFB377dA4bc974318B25c

🙏🙏🙏"
2022-04-26 08:11:07+00:00,winbqtz_winxx,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:10:58+00:00,TopKmc,"@AirdropHunter31 @SaaR_nft @A3Topz @PParty31 @wasitphon42 

gtl2m.c.wam"
2022-04-26 08:10:57+00:00,hajoonwiin1,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:10:23+00:00,TopKmc,"@ztdoja @SaaR_nft @A3Topz @PParty31 @wasitphon42 

gtl2m.c.wam"
2022-04-26 08:10:18+00:00,starbigwiiin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:10:09+00:00,AbnOyBigwins,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:10:06+00:00,farid_fpm35,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:09:58+00:00,nft_march,"@KarafuruNFT 1. Sashimi
2. Sushi
3. Onigiri
4. Ramen
5. Tempura
6. Takoyaki
7. Tofu
8. Moon cake
9. Yakisoba"
2022-04-26 08:09:56+00:00,Bilalozcan3360,@nft_cryptogang 0x92018F3B8Ecc27682b165553F3d42B5b57C642b8
2022-04-26 08:09:52+00:00,bibixbigwin22,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:09:12+00:00,TopKmc,"@DreamzKrypto @SaaR_nft @A3Topz @PParty31 

gtl2m.c.wam"
2022-04-26 08:09:10+00:00,LutpiSpt,@heinzman__ @Kidzuki_NFT Jajan teruuus wkwkwkw
2022-04-26 08:09:09+00:00,Katerin23411641,@DreamzKrypto @SaaR_nft gtkmw.c.wam
2022-04-26 08:08:47+00:00,MagerrIlham,@abdulirsyad15 Iya harusnya gua jadiin nft dul
2022-04-26 08:08:45+00:00,dwarfinacityx,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:45+00:00,Heisenberg_x99,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:36+00:00,iwakfeyek,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:36+00:00,ringring_nft,@joey_lu @Maverick__23 @KaijuKingz @NoriYoon1 Hi im @joey_lu sub acc 😉
2022-04-26 08:08:35+00:00,kompasiana,"Opini Komunitas 5: NFT, Sekadar Tren atau Investasi? https://t.co/YU3TNeCvKs"
2022-04-26 08:08:35+00:00,GymLifeYoutube,@shelleymaeph @SaaR_nft @catheri77895462 @sanz21daniel @Matteo11145615 wndee.wam
2022-04-26 08:08:31+00:00,Brixlucky12,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:22+00:00,Congratz_Winner,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:13+00:00,AneshaGabriel,"RT @RadioCaca_Indo: Radio Caca (RACA) Bergerak Lebih Dari $1,2 Miliar dalam NFT dan Melampaui holders AXS, MANA, dan SAND  https://t.co/ncd…"
2022-04-26 08:08:11+00:00,Elisnur53771552,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:08+00:00,mmmxgot7,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:08:06+00:00,frankiexcity,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:57+00:00,WinYiriego,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:54+00:00,Uangku_Habis,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:52+00:00,htvdn1,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:43+00:00,harupsyche,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:39+00:00,ilyaniromiNFT,"RT @atysuu: #PentasEid Raya dan ketupat 

https://t.co/Z0igRekMUT https://t.co/6OOLGCRegJ"
2022-04-26 08:07:39+00:00,leeheeseungwin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:39+00:00,April160000,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:34+00:00,GymLifeYoutube,@AirdropHunter31 @SaaR_nft @catheri77895462 @sanz21daniel @Matteo11145615 wndee.wam
2022-04-26 08:07:30+00:00,kokieesan,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:28+00:00,virgobear_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:27+00:00,tuputupi,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:24+00:00,HunterPickr1443,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:18+00:00,hizathelucky,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:14+00:00,JoeyRockaway,@Carl_eth_NFT 0xcd3A3D469DF43Da9F0073b2AEF1a3290c02ee0cc
2022-04-26 08:07:12+00:00,nicolewtnbe,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:07:08+00:00,bigwinctzen,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:55+00:00,ayakbigwin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:52+00:00,talliahwin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:44+00:00,luckyyearrrrr,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:39+00:00,pappitcityx_win,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:34+00:00,RadioCaca_Indo,"Radio Caca (RACA) Bergerak Lebih Dari $1,2 Miliar dalam NFT dan Melampaui holders AXS, MANA, dan SAND… https://t.co/IaR5fHfi3f"
2022-04-26 08:06:17+00:00,ms_chaca0209,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:15+00:00,vmoldo_nft,@o_eth_o @DJIGlobal GM! Orjan
2022-04-26 08:06:14+00:00,GymLifeYoutube,"@DreamzKrypto @SaaR_nft wndee.wam
@catheri77895462 @sanz21daniel @Matteo11145615"
2022-04-26 08:06:14+00:00,Sandar18872327,"RT @dewileth: $100 || 90 min⏰

RT + Follow @foxy__nft &amp; @dewileth"
2022-04-26 08:06:11+00:00,xiaotyful,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:10+00:00,kamumenanq,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:06:01+00:00,Raikan007,"@kingPEFFL @flunks_nft Let's go
TS RAIKAN007
@Thiasha @BuksieD @damienyetti @jarrydn17 @kenny_kellan7 https://t.co/6VutzbBCsx"
2022-04-26 08:05:59+00:00,TavsanKaotik,@NFT_Holding @NFTHolding 0xcb22Cc1b78ACa002DF5309e26B2bf47D73372B2a
2022-04-26 08:05:57+00:00,NovitaJali,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:05:48+00:00,KSNXLOV3R,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:05:39+00:00,thena_nft,"@KarafuruNFT Sushi - ramen- Onigiri
Tempura- Yakisoba- Sashimi
Takoyaki - Teriyaki- Dango"
2022-04-26 08:05:37+00:00,Nolanwin69,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:05:20+00:00,M_samurai58,"RT @MakiatoSamurai: Pull real results with puli
🔶🔶
🔶
#PULI $PULI #pulitoken
#BSCGem #LunarCrush #BSCGemAlert
#NFT #NFTs  

🔸https://t.co/qF…"
2022-04-26 08:05:05+00:00,ZariffZulkifli,RT @amanz: Akaun Instagram Bored Ape Yacht Club Digodam – Digunakan Untuk Mencuri NFT Bernilai RM10 Juta https://t.co/tZgWJg4o9i
2022-04-26 08:04:52+00:00,0towinctx_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:50+00:00,richcatsnation,"RT @ArRidhaRazak: GM… Semalam menang royal rumble first time at RCN WL session… punya la seronok dpt kill @irmeca69 , pastu dah mati bole j…"
2022-04-26 08:04:41+00:00,iwishforwins,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:38+00:00,kruwilbigwin,@TheRylai @Ethermon_NFT Siap https://t.co/W79aJzdE4Z
2022-04-26 08:04:27+00:00,m_nightcrawler,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:23+00:00,bilberwies,@ladyincrypto @DrewNFT4 @Willi_nft Allahumma sholi ala sayyidina Muhammad wa ala ali sayyidina Muhammad 🙏🏻
2022-04-26 08:04:22+00:00,Ratmibigwin,@TheRylai @Ethermon_NFT Rezeki si mbok https://t.co/6oUEgDo8zu
2022-04-26 08:04:20+00:00,leibigwin_cityx,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:17+00:00,_jeongjjjaehyun,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:17+00:00,candyminguins,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:11+00:00,yonviq_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:09+00:00,PiulCalm,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:08+00:00,ContoDiLiberta,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:04+00:00,Oxbigwin83,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:00+00:00,nurbigwin_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:04:00+00:00,bann_de_nana,"@DWszystkiego Babuki de Kabuki #10
https://t.co/so7ibu03BC
#opensea #NFTcollector #OpenSeaCommunity #openseaartists… https://t.co/NPKFJl3qjK"
2022-04-26 08:03:58+00:00,sqaghetti_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:55+00:00,uzhii_MF,"RT @DiniTribroto: #Metaverse balap kuda pertama gratis utk dimainkan yg dibangun di #Avalanche, @metaderby telah sukses mengadakan AMA dgn…"
2022-04-26 08:03:51+00:00,cobox_nft,@Esi8095 0x86AC393124553C3AdaA98f4dBABFF25194aFD363
2022-04-26 08:03:46+00:00,chaorld_nft,@DianaveArt gm Diana
2022-04-26 08:03:46+00:00,Tuna377,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:46+00:00,dongiebigwin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:42+00:00,morkk299,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:38+00:00,farawayybaby,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:38+00:00,Bacxzxc2k22__,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:37+00:00,Big_WinsCUTIE_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:33+00:00,hyureux,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:31+00:00,ccheeseucake_,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:21+00:00,sweetbyl0eywn,@TheRylai @Ethermon_NFT bismillah all rules done bismillah win aamiin https://t.co/Z2CfPscLhW
2022-04-26 08:03:19+00:00,ainwins,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:12+00:00,Spoon_Ha,"@PowPowNFT @RueNFTs @MonsterSuitNFT @CosmicFluffs @hi_im_donald yoyoyo

@blauuu_hk @baobaoz_nft @officialkcy"
2022-04-26 08:03:11+00:00,anegasakimowin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:03:01+00:00,Amhaarec_nft,"@farmwarsnftgame @HApeABKriFNXN9s @grisin_grigorij @aleks33babyr 
iy42k.c.wam"
2022-04-26 08:03:00+00:00,nizwin86,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:02:56+00:00,panalosisnow,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:02:47+00:00,yunagirlyy,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:02:43+00:00,Lehmen6,@ladyincrypto @DrewNFT4 @Willi_nft Ya allah moga rizki
2022-04-26 08:02:24+00:00,Mababe_you,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:02:23+00:00,agawangi,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:02:20+00:00,apr1lwin,@chitaglorya__ @Nekoverse_NFT Done kak chita https://t.co/jfuP8i9JVx
2022-04-26 08:02:06+00:00,0xmissufer,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:02:02+00:00,DanialDDD,Suka ya kome nak bridging nft dgn ds acc 10 malam terakhir ni
2022-04-26 08:02:01+00:00,palasbigwinner,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:59+00:00,cityxnurwin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:54+00:00,teuwerl,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:54+00:00,agaradevina,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:53+00:00,aprilbigwins01,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:50+00:00,Bigwin_plss,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:45+00:00,vcgamers_id,"Apa itu NFT?

NFT atau Non-Fungible Token merupakan semacam sertifikasi keaslian sebuah asset/karya digital yang me… https://t.co/ModL5Vs6zn"
2022-04-26 08:01:43+00:00,ByunByunByun__,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:39+00:00,Dwayne0464,@DreamzKrypto @SaaR_nft wmbg2.wam
2022-04-26 08:01:33+00:00,Solahuddin1811,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:29+00:00,rezekinyaantin,@TheRylai @Ethermon_NFT Done semoga big win disini Aamiin ya Allah https://t.co/KQLrsyofSA
2022-04-26 08:01:28+00:00,Meta_Titi,@lotta_NFT 0xf3d1e270694af5309995cc77ea2520bbcbb1f536
2022-04-26 08:01:14+00:00,Emak_penginTHR,@ladyincrypto @DrewNFT4 @Willi_nft Done bismillah https://t.co/m0m8UR0Gnt
2022-04-26 08:01:12+00:00,susisulinda,@ririproms @moonbase_nft Bismillah menang✨
2022-04-26 08:01:10+00:00,OxChitawins,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:09+00:00,Frog3346329,"@ztdoja @SaaR_nft h1hhm.wam
@Lalambba @Egor_kocharov @nikitacherun"
2022-04-26 08:01:04+00:00,ykcuLL7_Bigwin,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:01:01+00:00,aengchuuuh,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:00:57+00:00,gurskyuv,"@ztdoja @SaaR_nft @pavelwax 
@AVas10645071 
@Alexkaw0 

oi4.s.c.wam"
2022-04-26 08:00:56+00:00,iomwmoi,@meta_ghost_nft 0x64A07ba75803B5244280d65bfd0f1Ae4356B1327
2022-04-26 08:00:51+00:00,missufeTHR_,@ladyincrypto @DrewNFT4 @Willi_nft Bismillah rejeki https://t.co/XNGpVugMzY
2022-04-26 08:00:41+00:00,Frog3346329,@DreamzKrypto @SaaR_nft @Lalambba h1hhm.wam
2022-04-26 08:00:39+00:00,bigcitywinsx,"RT @AreumPromotes: $50 || 700K IDR || 24hrs 🌷

RT, Like + Follow @NFT_HallofFame"
2022-04-26 08:00:34+00:00,Arishtatsu,@0xProFab @shikigai_nft @airix___ @qbit_eth @Arishhank @Ahouse12A @chienhsin4 Arishhank | YAMATO#1526
